ID	Long ID	Event Name	Start Time	End Time	Latitude	Longitude	Venue Name	Street	City	Region	Postalcode	Country	Price	rawprice	URL	Type	Trimmed Performer	Allmusic Performer	Moods	Allmusic Genre	Allmusic URL
86361987	86361987-todd-snider	Todd Snider	2009-06-12 21:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Todd Snider	Todd Snider	Roots Rock|Alternative Country|Americana|Alternative Singer/ Songwriter|Intimate|Reflective|Wistful|Literate|Earthy|Earnest|Bittersweet|Humorous|Freewheeling|Guitar|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:gxfuxqr5ld6e
87058124	87058124-highway-jackson-at-all-asia	Highway Jackson at All Asia	2009-06-12 23:00:00 +0000		42.36261	-71.09899	All Asia	334 Mass Ave.	Cambridge	MA	02139	United States	6	 $6	http://www.allasiabar.com/	Rock	Highway Jackson at All Asia				
87011280	87011280-traditional-chinese-music-concert	Traditional Chinese Music Concert	2009-06-13 15:00:00 +0000		42.42893	-71.22971	Jonas Clarke Middle School Auditorium	17 Stedman Road	Lexington	MA	02421	United States	-2	 Free (and donations appreciated)		World Music	Traditional Chinese Music Concert				
86362001	86362001-they-might-be-giants	They Might Be Giants	2009-06-13 15:00:00 +0000		42.34715	-71.08746	Berklee Performance Center	136 Massachusetts  Ave.	Boston	MA	02115	United States	26	 $26.00	http://berkleebpc.com	Alternative	They Might Be Giants	They Might Be Giants	Indie Rock|Alternative Pop/ Rock|College Rock|Children's Rock|Pop Underground|Post-Punk|Ironic|Campy|Cheerful|Freewheeling|Witty|Fun|Humorous|Energetic|Literate|Wry|Carefree|Whimsical|Silly|Quirky|Playful|Irreverent	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fifexqr5ldse
87039285	87039285-berklee-summer-series-at-derby-square	Berklee Summer Series at Derby Square	2009-06-13 17:00:00 +0000	2009-06-13 19:00:00 +0000	42.52049	-70.89472	Derby Square Plaza	Derby Square and Front Street	Salem	MA	01970	United States	0	 Free		Music	Berklee Summer Series at Derby Square				
86621612	86621612-homes-for-our-troops-3rd-annual-gala	Homes For Our Troops 3rd Annual Gala	2009-06-13 18:00:00 +0000		42.34604	-71.08077	Boston Marriott Copley Place	110 Huntington Ave.	Boston	MA	02116	United States	-1		http://www.anrdoezrs.net/click-2632968-10406976?url=http%3A%2F%2Fwww.marriott.com%2Freservations%2FsetAMCookie.mi%3Faff%3DSept07%26AFFNAME%3D%25zp%26mid%3D%252Fhotels%252Ftravel%252Fbosco-boston-marriott-copley-place%252F	Blues	Homes For Our Troops 3rd Annual Gala				
86840217	86840217-benefit-concert-for-the-national-ovarian-cancer-coalition	Benefit Concert for the National Ovarian Cancer Coalition	2009-06-13 19:00:00 +0000		42.37859	-71.1239	Edward M. Pickman Concert Hall, Longy School of Music	27 Garden St.	Cambridge	MA	02138	United States	-2	 Free and open to the public--donations are highly encouraged.	http://www.longy.edu	Music	Benefit Concert for the National Ovarian Cancer Coalition				
86701954	86701954-debris-black-market-hero	Debris, Black Market Hero	2009-06-13 19:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	Debris	Debris	Avant-Garde Jazz	Jazz	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:09fqxqt5ldte
86833955	86833955-collie-buddz-with-new-kingston-band	Collie Buddz with New Kingston Band	2009-06-13 19:00:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	25	 $25.00	http://www.hob.com/venues/clubvenues/boston/	World Music	Collie Buddz 				
86852034	86852034-oldies-103-summer-concert-series	Oldies 103 Summer Concert Series	2009-06-13 19:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	-1		http://www.hatchshell.com/	Music	Oldies 103 Summer Concert Series				
87011769	87011769-sweet-chariot-music-south	Sweet Chariot Music South	2009-06-13 19:30:00 +0000		42.28631	-71.15479	Theodore Parker Unitarian Universalist Church	1859 Centre St.	West Roxbury	MA	02132	United States	5	 $5 - $17	http://tparkerchurch.org	Music	Sweet Chariot Music South				
86621621	86621621-pandelis-karayorgis-trio	Pandelis Karayorgis Trio	2009-06-13 19:30:00 +0000		42.34346	-71.0867	Rutman's Violin's	11 Westland Ave.	Boston	MA	02123	United States	10	 $10		Jazz	Pandelis Karayorgis Trio				
86412362	86412362-diana-krall	Diana Krall	2009-06-13 19:30:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Pop	Diana Krall	Diana Krall	Jazz|Torch Songs|Contemporary Jazz|Traditional Pop|Vocal Jazz|Neo-Bop|Elegant|Stylish|Intimate|Soft|Soothing|Laid-Back/ Mellow|Calm/Peaceful|Gentle|Autumnal|Bittersweet|Earnest|Sensual|Poignant|Refined/ Mannered|Sad|Plaintive|Joyous|Sentimental|Romantic|Wistful|Sophisticated|Piano|Vocals|Arranger	Vocal	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jxfoxqlgldfe
87057943	87057943-rockport-chamber-music-festival-marcandre-hamelin	Rockport Chamber Music Festival: Marc-Andre Hamelin	2009-06-13 20:00:00 +0000		42.65835	-70.6181	Rockport Art Association	12 Main St.	Rockport	MA	01966	United States	22	 $22-$40	http://www.rockportartassn.org	Classical	Rockport Chamber Music Festival				
86559349	86559349-jason-myles-goss-cd-release-dean-fields-opens	Jason Myles Goss CD Release, Dean Fields Opens	2009-06-13 20:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	15	 $15.00	http://www.clubpassim.org/	Music	Jason Myles Goss CD Release				
86947491	86947491-iyeoka-the-change-up	Iyeoka, The Change Up	2009-06-13 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	Iyeoka				
86785569	86785569-jimmy-buffett-tribute-with-live-bait	Jimmy Buffett Tribute With Live Bait	2009-06-13 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	10	 $10.00	http://showcaselive.com/	Rock	Jimmy Buffett Tribute 				
86890765	86890765-lettuce	Lettuce	2009-06-13 21:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Lettuce	Lettuce	Deep Funk Revival|Brassy|Passionate|Boisterous|Rousing|Earthy|Exuberant|Earnest|Ambitious|Dramatic|Intense|Complex|Freewheeling|Street-Smart|Intimate|Raucous|Amiable/ Good-Natured	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:kpfrxqrkld6e
87057925	87057925-rockport-chamber-music-festival-synergy-brass-quintet	Rockport Chamber Music Festival: Synergy Brass Quintet	2009-06-14 17:00:00 +0000		42.65835	-70.6181	Rockport Art Association	12 Main St.	Rockport	MA	01966	United States	22	 $22-$40	http://www.rockportartassn.org	Classical	Rockport Chamber Music Festival				
87079117	87079117-the-wonder-years	The Wonder Years	2009-06-14 18:00:00 +0000		42.1029	-71.01662	Tiger's Den	30 Intervale St.	Brockton	MA	02302	United States	-1			Music	The Wonder Years	The Wonder Years		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jnfpxq8rldde
86532369	86532369-indigo-girls	Indigo Girls	2009-06-14 19:30:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	40	 $40.25 - $56.25	http://themusiccircus.org	Music	Indigo Girls	Indigo Girls	Folk|Adult Alternative Pop/ Rock|College Rock|Contemporary Singer/ Songwriter|Poignant|Reflective|Earnest|Earthy|Cerebral|Literate|Intimate|Organic|Knotty|Fractured|Dramatic|Searching|Delicate|Freewheeling|Rousing|Refined/ Mannered|Wry|Brooding|Passionate|Melancholy|Complex	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:gifrxqe5ldae
86559319	86559319-tim-eriksen	Tim Eriksen	2009-06-14 19:30:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	20	 $20.00	http://www.clubpassim.org/	Music	Tim Eriksen	Tim Eriksen	Neo-Traditional Folk|Earthy|Gritty|Poignant|Autumnal|Earnest|Melancholy|Intimate	Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:knfoxqyhldse
86859832	86859832-crosby-stills-nash	Crosby, Stills &amp;amp; Nash	2009-06-14 19:30:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Rock	Crosby	Crosby		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dbfrxqqjldfe
86874982	86874982-quixote-cassavettes	Quixote, Cassavettes	2009-06-14 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Quixote	Quixote		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:acfuxqy0ldke
86545792	86545792-luka-bloom	Luka Bloom	2009-06-14 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	20	 $20.00	http://showcaselive.com/	Folk	Luka Bloom	Luka Bloom	Contemporary Folk|Alternative Folk|Urban Folk|Contemporary Singer/ Songwriter|Gentle|Bittersweet|Autumnal|Earnest|Reflective|Intimate|Plaintive|Wistful|Melancholy|Literate|Organic|Guitar|Vocals	Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wifpxqw5ldde
86735154	86735154-cowboy-mouth	Cowboy Mouth	2009-06-14 20:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Cowboy Mouth	Cowboy Mouth	Alternative Country-Rock|Post-Grunge|Jam Bands|American Trad Rock|Adult Alternative Pop/ Rock|Party/ Celebratory	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wzfoxqu5ld6e
86866447	86866447-john-vanderslice	John Vanderslice	2009-06-14 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	14	 $14.00	http://www.mideastclub.com/	Rock	John Vanderslice	John Vanderslice	Indie Rock|Alternative Singer/ Songwriter|Pop Underground|Chamber Pop|Tense/Anxious|Earnest|Bittersweet|Intimate|Cerebral|Dramatic|Unsettling|Sardonic|Weary|Somber|Reflective|Literate|Searching|Austere|Refined/ Mannered|Wry|Plaintive|Stylish|Insular|Detached	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wzfqxqegldje
86947487	86947487-ericson-handguns	Ericson, Handguns	2009-06-15 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Ericson	Ericson		Electronica	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dnfixq80ldhe
86814481	86814481-bob-schneider	Bob Schneider	2009-06-15 20:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Bob Schneider	Bob Schneider	Roots Rock|American Trad Rock|Yearning|Bittersweet|Autumnal|Intimate|Melancholy|Reflective|Earnest|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:aifoxqykld6e
86909831	86909831-richard-cambridges-poets-theater-presents-kelley-donovan-dancers	Richard Cambridge's Poet's Theater Presents Kelley Donovan &amp;amp; Dancers	2009-06-15 20:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	15	 $15.00	http://www.clubpassim.org/	Music	Kelley Donovan 				
87036476	87036476-bill-callahan-presented-by-world-musiccrasharts	Bill Callahan, presented by World Music/CRASHarts	2009-06-15 21:00:00 +0000		42.3738	-71.12134	The Brattle Theatre	40 Brattle St.	Cambridge	MA	02138	United States	20	 $20	http://www.brattlefilm.org/brattlefilm/	Alternative	Bill Callahan	Bill Callahan	Lo-Fi|Alternative Pop/ Rock|Alternative Singer/ Songwriter|Indie Rock|Literate|Sardonic|Brittle|Austere|Wistful|Somber|Intimate|Gloomy|Brooding|Bleak|Autumnal|Wry|Reflective|Poignant|Irreverent|Bittersweet|Ironic|Melancholy	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hbftxqrgldte
86512422	86512422-earth-wind-fire-chicago	Earth, Wind &amp;amp; Fire, Chicago	2009-06-16 19:30:00 +0000		42.35144	-71.11754	Agganis Arena	925 Commonwealth Ave.	Boston	MA	02215	United States	33	 $33.00 - $95.00	http://www.AgganisArena.com	Music	Earth	Earth	Alternative Pop/ Rock|Grunge|Indie Rock|Noise-Rock|Doom Metal|Stoner Metal|Post-Rock/ Experimental|Druggy|Ominous|Trippy|Intense|Gutsy|Detached|Fractured|Sprawling|Harsh|Crunchy|Somber|Brooding|Gloomy|Tense/Anxious|Volatile|Suffocating|Confrontational|Manic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:09frxqq5ldfe
86909763	86909763-clare-burson-anne-heaton	Clare Burson &amp;amp; Anne Heaton	2009-06-16 20:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	15	 $15.00	http://www.clubpassim.org/	Music	Clare Burson 	Clare Burson		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0xfrxq9aldse
86951741	86951741-boston-pops-a-richard-rodgers-celebration	Boston Pops 'A Richard Rodgers Celebration'	2009-06-16 20:00:00 +0000		42.34266	-71.08473	Boston Symphony Hall	301 Massachusetts Ave.	Boston	MA	02115	United States	20	 $20.00  - $89.00	http://www.bso.org	Pop	Boston Pops 'A Richard Rodgers Celebration'				
86497820	86497820-golden-cities	Golden Cities	2009-06-16 20:30:00 +0000		42.38077	-71.09843	PA's Lounge	345 Somerville Ave.	Somerville	MA	02143	United States	7	 $7for21 /for18-20	http://www.paslounge.com	Music	Golden Cities	Golden Cities		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:k9ftxzrgldae
86531402	86531402-regeneration-tour-featuring-abc	Regeneration Tour featuring ABC	2009-06-17 18:30:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	29	 $29.50	http://www.hob.com/venues/clubvenues/boston/	Rock	Regeneration Tour 				
86734966	86734966-the-regenration-tour	The Regenration Tour	2009-06-17 19:30:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	-1		http://www.hob.com/venues/clubvenues/boston/	Music	The Regenration Tour				
86603139	86603139-abc	ABC	2009-06-17 19:30:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	-1		http://www.hob.com/venues/clubvenues/boston/	Music	ABC	ABC	Dance-Rock|New Wave|Pop/Rock|New Romantic|Synth Pop|Carefree|Wry|Sophisticated|Slick|Elegant|Stylish|Theatrical|Witty|Smooth|Confident|Bright|Romantic|Lively|Ironic|Clinical|Reserved|Campy|Acerbic|Sparkling|Irreverent|Playful	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hifoxqw5ld0e
86702161	86702161-sir-richard-bishop	Sir Richard Bishop	2009-06-17 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Sir Richard Bishop				
86330183	86330183-sachel-vasandani	Sachel Vasandani	2009-06-17 20:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	20	 $20	http://www.scullersjazz.com/	Jazz	Sachel Vasandani	Sachal Vasandani	Standards|Vocal Jazz|Earnest|Stylish|Refined/ Mannered|Theatrical|Poignant|Gentle|Romantic|Elegant|Literate|Reflective|Laid-Back/ Mellow|Amiable/ Good-Natured|Soothing|Sentimental|Sensual|Passionate|Restrained	Jazz	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:gcfoxqraldke
86909919	86909919-the-wentaways	The Wentaways	2009-06-17 20:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	12	 $12.00	http://www.clubpassim.org/	Music	The Wentaways				
86890766	86890766-phoenix	Phoenix	2009-06-17 20:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Phoenix	Phoenix	Indie Electronic|Alternative Dance|Sophisticated|Stylish|Earnest|Elegant|Literate|Tender|Sweet|Warm|Calm/Peaceful|Soothing|Smooth|Cheerful|Bittersweet|Quirky|Fun	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:difyxqlkldde
86784364	86784364-pansy-division	Pansy Division	2009-06-17 20:30:00 +0000		42.36372	-71.10165	T.T. the Bear's Place	10 Brookline St.	Cambridge	MA	02138	United States	10	 $10.00	http://www.ttthebears.com	Rock	Pansy Division	Pansy Division	Alternative Pop/ Rock|Indie Rock|Punk Revival|Queercore|Wry|Sexual|Campy|Exuberant|Rousing|Playful|Fun|Irreverent	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dxfwxq95ldfe
86920602	86920602-alexx-calise	Alexx Calise	2009-06-17 23:00:00 +0000		42.3067	-71.082	Basta	Rt. 53/Washington Street	Boston	MA	02118	United States	10	 $10 for general admission, $30 for party bus		Rock	Alexx Calise	Alexx Calise		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3pfexqrrldae
86892517	86892517-music-together-classes	Music Together Classes	2009-06-18 10:00:00 +0000		42.24819	-71.1734	Creative Adventures	599 High St.	Dedham	MA	02026	United States	-1		http://www.createyouradventures.com	Music	Music Together Classes				
87036517	87036517-the-dirty-projectors-with-special-guests-vieux-farka-toure	The Dirty Projectors with special guests Vieux Farka Tour&#233;	2009-06-18 19:00:00 +0000		42.3965	-71.1224	Somerville Theatre	55 Davis Square	Somerville	MA	02143	United States	18	 $18	http://www.somervilletheatreonline.com	World Music	The Dirty Projectors 	The Dirty Projectors	Lo-Fi|Indie Rock|Wry|Whimsical|Quirky|Precious|Poignant|Naive|Literate|Delicate|Bittersweet	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3ifixqlaldde
86431409	86431409-jazz-at-the-gardner-berklee-middle-eastern-fusion-ensemble	Jazz at the Gardner: Berklee Middle Eastern Fusion Ensemble	2009-06-18 19:00:00 +0000		42.33895	-71.09867	Isabella Stewart Gardner Museum	280 The Fenway	Boston	MA	02115	United States	23	 $23 General Public, $18 Seniors, $15 Members, $10 Students, and $5 Children (ages 5-17)	http://gardnermuseum.org	New Age	Jazz at the Gardner				
87057928	87057928-rockport-chamber-music-festival-time-for-three	Rockport Chamber Music Festival: Time for Three	2009-06-18 20:00:00 +0000		42.65835	-70.6181	Rockport Art Association	12 Main St.	Rockport	MA	01966	United States	23	 $23-$40	http://www.rockportartassn.org	Folk	Rockport Chamber Music Festival				
86770226	86770226-avi-celia-with-the-tecumseh-strings	Avi &amp;amp; Celia With The Tecumseh Strings	2009-06-18 20:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	12	 $12.00	http://www.clubpassim.org/	Music	Avi 				
86761154	86761154-passion-pit	Passion Pit	2009-06-18 20:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Rock	Passion Pit	Passion Pit	Indie Electronic|Stylish|Brittle|Bright|Circular|Sparkling|Sugary|Witty|Slick|Quirky|Playful|Irreverent|Fun|Carefree|Campy|Detached	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wbfyxzu5ldde
86330181	86330181-ellen-obrien	Ellen O'Brien	2009-06-18 20:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	20	 $20	http://www.scullersjazz.com/	Jazz	Ellen O'Brien	Ellen O'Brien		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0nfyxquald0e
86497734	86497734-bjsnowden-keyboard-cathy	B.J.Snowden Keyboard Cathy	2009-06-18 20:30:00 +0000		42.38077	-71.09843	PA's Lounge	345 Somerville Ave.	Somerville	MA	02143	United States	7	 $7for21 /for18-20	http://www.paslounge.com	Music	B.J.Snowden Keyboard Cathy				
86719984	86719984-thunderheist-hot-pink-delorean-dj-carbo	Thunderheist | Hot Pink Delorean | DJ Carbo	2009-06-18 21:00:00 +0000		42.35028	-71.13059	Great Scott	1222 Commonwealth Ave.	Boston	MA	02134	United States	12	 $12.00	http://www.greatscottboston.com/	Alternative	Thunderheist 	Thunderheist	Club/Dance|Indie Electronic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:d9fexzrgldfe
87036520	87036520-the-low-anthem-presented-by-world-musiccrasharts	The Low Anthem, presented by World Music/CRASHarts	2009-06-18 21:00:00 +0000		42.3738	-71.12134	The Brattle Theatre	40 Brattle St.	Cambridge	MA	02138	United States	15	 $15	http://www.brattlefilm.org/brattlefilm/	Alternative	The Low Anthem	The Low Anthem		Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fvfoxqwrldde
